sensor,site_id,role,target_site,control_rank,seq,period_id,month,usable,mean_VV,mean_VH,mean_VV_minus_VH,mean_B2,mean_B3,mean_B4,mean_B8,mean_B11,mean_B12,mean_NDVI,mean_NDWI
sentinel2,counterfactual_0011_03,donor,treatment_0011,3,1,P01,2023-11,False,,,,,,,,,,,
sentinel2,counterfactual_0011_03,donor,treatment_0011,3,2,P02,2023-12,True,,,,0.025936534715719703,0.03584685155508869,0.04904628719588728,0.14019260396904284,0.1887091486303523,0.12619796035387137,0.48548569605897857,-0.5968507615498977
sentinel2,counterfactual_0011_03,donor,treatment_0011,3,3,P03,2024-01,True,,,,0.07657078719133033,0.07645492086355289,0.0828604505171695,0.17506140109631094,0.16673124745488166,0.11699134652788687,0.4175024052429022,-0.49081273062910774
sentinel2,counterfactual_0011_03,donor,treatment_0011,3,4,P04,2024-02,True,,,,0.03707850998834624,0.050908886243100505,0.06576126252384026,0.17080912391811903,0.2378384554150081,0.16034186149440188,0.4460402077266781,-0.5464408340504264
sentinel2,counterfactual_0011_03,donor,treatment_0011,3,5,P05,2024-03,True,,,,0.045967529785478176,0.06029088624024598,0.07372012882760846,0.2014037326575801,0.2686754552946232,0.1844544259421896,0.45264367496023084,-0.5331947954662956
sentinel2,counterfactual_0011_03,donor,treatment_0011,3,6,P06,2024-04,True,,,,0.053999089185738626,0.0765607427141749,0.06927065357990046,0.282018480336312,0.2620405145830447,0.16430839590802052,0.5803820842261066,-0.5518912749353907
sentinel2,counterfactual_0011_03,donor,treatment_0011,3,7,P07,2024-05,True,,,,0.04923011499528957,0.08653059475529491,0.045795164056997524,0.48708316027313564,0.25297792281478393,0.12301445783467922,0.821084871045773,-0.6917855663591599
sentinel2,counterfactual_0011_03,donor,treatment_0011,3,8,P08,2024-06,True,,,,0.03562808034901211,0.0670689518716069,0.0368228647930218,0.5029941611646583,0.2568268081425256,0.11457952589381214,0.8585055944584782,-0.7600903422063621
sentinel2,counterfactual_0011_03,donor,treatment_0011,3,9,P09,2024-07,True,,,,0.04900776247078977,0.07517999016559951,0.04692966345826736,0.47588497049442613,0.2676154652828037,0.1246167822005135,0.8137387285329918,-0.7241443861511969
sentinel2,counterfactual_0011_03,donor,treatment_0011,3,10,P10,2024-08,True,,,,0.0479085644391725,0.06722742088212826,0.04504376741919187,0.38724474757467164,0.23438607911662301,0.11075346540253941,0.7822593142416807,-0.6908498967387299
sentinel2,counterfactual_0011_04,donor,treatment_0011,4,1,P01,2023-11,False,,,,,,,,,,,
sentinel2,counterfactual_0011_04,donor,treatment_0011,4,2,P02,2023-12,True,,,,0.03640939130249416,0.05611650827473619,0.06944075097926906,0.21931744938295047,0.23150554843047544,0.14641888040430978,0.5067884578102422,-0.5877727752376899
sentinel2,counterfactual_0011_04,donor,treatment_0011,4,3,P03,2024-01,True,,,,0.037486079871553994,0.05650343113796052,0.07457375756414959,0.21619189306019965,0.21902037041115535,0.14046912072610765,0.4884867337995675,-0.5917174654407075
sentinel2,counterfactual_0011_04,donor,treatment_0011,4,4,P04,2024-02,True,,,,0.04711644453516124,0.07013175677668433,0.08666733174850755,0.24013637892997577,0.2759735218588248,0.1799350699210632,0.46551136268634574,-0.5485932085969474
sentinel2,counterfactual_0011_04,donor,treatment_0011,4,5,P05,2024-03,True,,,,0.04835169601069106,0.07160607798273523,0.07506150874753768,0.2890357366413296,0.2666512695951399,0.16694938757439218,0.5685985040014746,-0.5912951798560883
sentinel2,counterfactual_0011_04,donor,treatment_0011,4,6,P06,2024-04,True,,,,0.0460016420957385,0.07904293711247275,0.060668812004003723,0.3689914124729049,0.2521696694691197,0.1369550338785691,0.7066241189882739,-0.6372669912482486
sentinel2,counterfactual_0011_04,donor,treatment_0011,4,7,P07,2024-05,True,,,,0.0568822273308566,0.0871789882234374,0.057257015438441874,0.454682832042365,0.24528397417728884,0.12716766534517415,0.7814406221855691,-0.680808591263115
sentinel2,counterfactual_0011_04,donor,treatment_0011,4,8,P08,2024-06,True,,,,0.06580945021078753,0.09887750413258764,0.0772203936769233,0.4440212184640597,0.2763861400804751,0.14521443129549771,0.7077350139658085,-0.6379462544672252
sentinel2,counterfactual_0011_04,donor,treatment_0011,4,9,P09,2024-07,True,,,,0.06358201162568781,0.08853871688654277,0.07989274100186415,0.3668982894084533,0.29887423754533055,0.16737808087604583,0.6405160227788101,-0.6094255096821116
sentinel2,counterfactual_0011_04,donor,treatment_0011,4,10,P10,2024-08,True,,,,0.04379574069529611,0.06706038145929993,0.04665321543277385,0.3453323889957224,0.23252908539718278,0.11737526725634748,0.7600621593669283,-0.6765535033581223
sentinel2,counterfactual_0011_05,donor,treatment_0011,5,1,P01,2023-11,False,,,,,,,,,,,
sentinel2,counterfactual_0011_05,donor,treatment_0011,5,2,P02,2023-12,True,,,,0.02960756793621055,0.042439290356873716,0.05615397518457411,0.15906926772560212,0.19796872862781126,0.13021022448974104,0.48734710984893925,-0.5824831737603762
sentinel2,counterfactual_0011_05,donor,treatment_0011,5,3,P03,2024-01,True,,,,0.039806411184505425,0.05040828354924243,0.06499066765223575,0.17100134791064825,0.18745466120926005,0.12456553285261683,0.47959742563894536,-0.5821373434442435
sentinel2,counterfactual_0011_05,donor,treatment_0011,5,4,P04,2024-02,True,,,,0.0419145280837833,0.058319674625499036,0.07528613384596879,0.1878779433114764,0.25624518659860174,0.17059459852717715,0.4444386815558124,-0.5397423105397454
sentinel2,counterfactual_0011_05,donor,treatment_0011,5,5,P05,2024-03,True,,,,0.048418091466737465,0.06606088625061729,0.07940589170656465,0.2165304920532495,0.27680274459698917,0.18409704923945283,0.4699272684469555,-0.5367955493108687
sentinel2,counterfactual_0011_05,donor,treatment_0011,5,6,P06,2024-04,True,,,,0.05556452808776225,0.07872709548474234,0.07387161562919511,0.2828882462511681,0.27186473864730043,0.16937978640264442,0.5791033520270604,-0.5574964719077042
sentinel2,counterfactual_0011_05,donor,treatment_0011,5,7,P07,2024-05,True,,,,0.05409148621271813,0.087782898879632,0.04612267921370959,0.49479947565420157,0.24999899043573864,0.1201166894950419,0.8278399784738393,-0.6967558282528008
sentinel2,counterfactual_0011_05,donor,treatment_0011,5,8,P08,2024-06,True,,,,0.03549498399615737,0.07412353963925138,0.042940145316631304,0.45326664455944465,0.2419429940545576,0.11508511799875853,0.8251068937237994,-0.7156004351040844
sentinel2,counterfactual_0011_05,donor,treatment_0011,5,9,P09,2024-07,True,,,,0.04492934520711777,0.07059648080655272,0.048118419807563866,0.397581109799552,0.24370781307640688,0.11687018430071734,0.7832505607256445,-0.6951817951482214
sentinel2,counterfactual_0011_05,donor,treatment_0011,5,10,P10,2024-08,True,,,,0.040041221533240544,0.06270036276887474,0.041477012111947896,0.3498058081938232,0.22194106951202555,0.1061592589585048,0.7796788539647261,-0.6830656952135657
sentinel2,treatment_0012,target,treatment_0012,0,1,P01,2023-11,True,,,,0.027221679314117342,0.03811262630612029,0.0566966768900865,0.16965733263460828,0.22230787181571446,0.13266475362095712,0.4832785586471266,-0.6197134761024533
sentinel2,treatment_0012,target,treatment_0012,0,2,P02,2023-12,True,,,,0.02281868937801902,0.030388550210911976,0.0441114107325689,0.12377769828340099,0.17929076561360088,0.11870131357655597,0.489011110083319,-0.6190367250211822
sentinel2,treatment_0012,target,treatment_0012,0,3,P03,2024-01,True,,,,0.04900683270482004,0.05138982948067523,0.061054406516614826,0.1461861630870288,0.1687344575406535,0.11634650530797362,0.4576586300547176,-0.5681811058922102
sentinel2,treatment_0012,target,treatment_0012,0,4,P04,2024-02,True,,,,0.032130070672576914,0.0441733409674635,0.059064758455099786,0.14828825609643645,0.2256710422093372,0.15081746876678004,0.43348314936003746,-0.5450394938692323
sentinel2,treatment_0012,target,treatment_0012,0,5,P05,2024-03,True,,,,0.04214263806265089,0.05369929424257442,0.06995328902429886,0.17191627294003362,0.2604990000847963,0.1768912067498989,0.4256940206708002,-0.5273157541640376
sentinel2,treatment_0012,target,treatment_0012,0,6,P06,2024-04,True,,,,0.07597105092855715,0.10791930742954137,0.08769255797205444,0.3154891061487813,0.27941130367760464,0.16955445833258345,0.5886859151478285,-0.505680491122978
sentinel2,treatment_0012,target,treatment_0012,0,7,P07,2024-05,True,,,,0.04102570789192876,0.06773674566439478,0.02932281616718628,0.5280181865247732,0.21682427210831823,0.09234780357526592,0.8955659896840977,-0.7734516243700417
sentinel2,treatment_0012,target,treatment_0012,0,8,P08,2024-06,True,,,,0.029476876106076244,0.05532048901961235,0.025891864578900345,0.5235557561497115,0.23276281942198288,0.0931136559714787,0.9048397816615358,-0.8079750601621396
sentinel2,treatment_0012,target,treatment_0012,0,9,P09,2024-07,True,,,,0.059390363759570186,0.07634552992437005,0.05066954228161901,0.4397853250785933,0.22708612889323138,0.10402329174481985,0.8142707316317567,-0.7223876441866612
sentinel2,treatment_0012,target,treatment_0012,0,10,P10,2024-08,True,,,,0.033252960550095294,0.04970636715022954,0.02732805611357369,0.3594653612162866,0.1894171158831069,0.0778409176844906,0.8575208794339102,-0.7558298808618475
sentinel2,counterfactual_0012_01,donor,treatment_0012,1,1,P01,2023-11,False,,,,,,,,,,,
sentinel2,counterfactual_0012_01,donor,treatment_0012,1,2,P02,2023-12,True,,,,0.026601490092957435,0.03664031965378151,0.05674820125658814,0.13531029308535236,0.2083925693057154,0.1399342418688382,0.40137699697341606,-0.5677367639771257
sentinel2,counterfactual_0012_01,donor,treatment_0012,1,3,P03,2024-01,True,,,,0.02582867370377731,0.03547536524447442,0.05585274003199965,0.13569472602343702,0.1909868053251266,0.12893536905499256,0.41576835158151476,-0.5846087398856028
sentinel2,counterfactual_0012_01,donor,treatment_0012,1,4,P04,2024-02,True,,,,0.03433084510109385,0.04730124017881968,0.06883788366575894,0.14775298510114535,0.24768678112721143,0.17031924810880258,0.36604578771137536,-0.5175965135894608
sentinel2,counterfactual_0012_01,donor,treatment_0012,1,5,P05,2024-03,True,,,,0.0417017058274253,0.05494495648162182,0.0777688561278168,0.16630914618224912,0.2772079500503113,0.19046884615866416,0.36373742511547985,-0.5037204145307156
sentinel2,counterfactual_0012_01,donor,treatment_0012,1,6,P06,2024-04,True,,,,0.05163805026795838,0.07409432424388847,0.07124878943412721,0.24072334088100988,0.2523938144580276,0.16171346929769004,0.5370346980256878,-0.516050466298239
sentinel2,counterfactual_0012_01,donor,treatment_0012,1,7,P07,2024-05,True,,,,0.0496755348343305,0.08207978335379192,0.04521426905318767,0.5005893932299079,0.23634506299668243,0.11350272479091891,0.8291771190583165,-0.714492216623322
sentinel2,counterfactual_0012_01,donor,treatment_0012,1,8,P08,2024-06,True,,,,0.037833364443949725,0.06665728371358481,0.04293571222829516,0.44480138207992936,0.2351138517048742,0.11165914123385061,0.823520857868896,-0.7380077976530036
sentinel2,counterfactual_0012_01,donor,treatment_0012,1,9,P09,2024-07,True,,,,0.04263812384268061,0.06409587794870106,0.041403700683312304,0.4314031077023172,0.23070892558975695,0.10716586113019896,0.8215657909536885,-0.7374350144917236
sentinel2,counterfactual_0012_01,donor,treatment_0012,1,10,P10,2024-08,True,,,,0.041170434340828774,0.057403529168589304,0.04040716599927569,0.33608633469844634,0.19651544930806125,0.09523259491201663,0.785852429477003,-0.7067640663864402
sentinel2,counterfactual_0012_02,donor,treatment_0012,2,1,P01,2023-11,False,,,,,,,,,,,
sentinel2,counterfactual_0012_02,donor,treatment_0012,2,2,P02,2023-12,True,,,,0.03008212927375109,0.0436605333754285,0.0568463485244495,0.1682492992508842,0.20461333217459932,0.131893657470346,0.4955555630150176,-0.5964169905641215
sentinel2,counterfactual_0012_02,donor,treatment_0012,2,3,P03,2024-01,True,,,,0.04641204787893753,0.056213523268676235,0.06957981089063306,0.1779520929514494,0.18901357726511586,0.12513148723650933,0.46847413287644774,-0.5807234132721759
sentinel2,counterfactual_0012_02,donor,treatment_0012,2,4,P04,2024-02,True,,,,0.042496897442314364,0.06083435463875097,0.07880779349346197,0.20051302326885687,0.25951237604642846,0.1713951673066893,0.4368956712426163,-0.5409709244408498
sentinel2,counterfactual_0012_02,donor,treatment_0012,2,5,P05,2024-03,True,,,,0.0480339477716439,0.06696331742049906,0.07884298609974115,0.23616782671598205,0.27209236346854965,0.17750904830708572,0.48190597386689454,-0.549618936326136
sentinel2,counterfactual_0012_02,donor,treatment_0012,2,6,P06,2024-04,True,,,,0.08699162588639965,0.11570897031652687,0.09976262151713595,0.3284134327892155,0.2640506059146293,0.17015710699421532,0.5678852185756968,-0.4994523562009559
sentinel2,counterfactual_0012_02,donor,treatment_0012,2,7,P07,2024-05,True,,,,0.04336778264218494,0.07680880322901948,0.04186815023823949,0.46576629238565254,0.23140584255810895,0.11334786789652274,0.8279828126677846,-0.7110689152096045
sentinel2,counterfactual_0012_02,donor,treatment_0012,2,8,P08,2024-06,True,,,,0.04238643281155577,0.0791122881059652,0.04986901292331797,0.47487557604404984,0.2519311047385644,0.12179374575991804,0.8085845609665437,-0.7123901246581363
sentinel2,counterfactual_0012_02,donor,treatment_0012,2,9,P09,2024-07,True,,,,0.05427571553622836,0.07775995085594381,0.062331022296517186,0.40125352444089984,0.26958001804125575,0.14068415500272266,0.7210750258095187,-0.6671258830127317
sentinel2,counterfactual_0012_02,donor,treatment_0012,2,10,P10,2024-08,True,,,,0.04584231945250464,0.06914314785390674,0.04638678080232228,0.37737606601812784,0.23249980403259565,0.11449879422709353,0.7783840931188756,-0.6915593165697952
sentinel2,counterfactual_0012_03,donor,treatment_0012,3,1,P01,2023-11,False,,,,,,,,,,,
sentinel2,counterfactual_0012_03,donor,treatment_0012,3,2,P02,2023-12,True,,,,0.026565513236243846,0.035606175937838755,0.0528976670017866,0.1388198706578785,0.2041190080596657,0.13491487110766018,0.4549035664580988,-0.5945312285637133
sentinel2,counterfactual_0012_03,donor,treatment_0012,3,3,P03,2024-01,True,,,,0.046630104909929526,0.05176913541516142,0.06573572209957675,0.15640662203308894,0.1883703460720588,0.12851398886740062,0.4444877843204263,-0.5674365259814339
sentinel2,counterfactual_0012_03,donor,treatment_0012,3,4,P04,2024-02,True,,,,0.035586844518128484,0.05023659946899629,0.07007108623947615,0.16497060087620014,0.25224559342565517,0.16713916786207123,0.40839576547361567,-0.5363617350442563
sentinel2,counterfactual_0012_03,donor,treatment_0012,3,5,P05,2024-03,True,,,,0.049441657777637926,0.06207535052981526,0.08244275084736241,0.19008902059505528,0.2934712287027244,0.19939210880633582,0.4001161470803288,-0.512965524340363
sentinel2,counterfactual_0012_03,donor,treatment_0012,3,6,P06,2024-04,True,,,,0.04179227045511612,0.07699322139753184,0.05168066378096724,0.2904573375673788,0.2213150575302732,0.1219614645439367,0.6873889300691393,-0.5740688515082257
sentinel2,counterfactual_0012_03,donor,treatment_0012,3,7,P07,2024-05,True,,,,0.03792989909036839,0.07354011871274892,0.029629384428967526,0.5223620627460708,0.22475031372928442,0.09753036949082036,0.8935494879135583,-0.7562790014570617
sentinel2,counterfactual_0012_03,donor,treatment_0012,3,8,P08,2024-06,True,,,,0.058840045165234584,0.08628289134500108,0.051169600855398394,0.5420163688050188,0.25502762392268824,0.1126734706542604,0.8284630462153066,-0.7257634545132489
sentinel2,counterfactual_0012_03,donor,treatment_0012,3,9,P09,2024-07,True,,,,0.037098289478623904,0.06012374777140518,0.030011523433001168,0.466993436867344,0.2263363835338564,0.0920936869549209,0.8779648986532108,-0.7690552841938076
sentinel2,counterfactual_0012_03,donor,treatment_0012,3,10,P10,2024-08,True,,,,0.038949046571971825,0.06037207815628054,0.033713580117235284,0.40198016788484214,0.21454215078746208,0.09071318207003427,0.8501982451961724,-0.7429392008195288
sentinel2,counterfactual_0012_04,donor,treatment_0012,4,1,P01,2023-11,False,,,,,,,,,,,
sentinel2,counterfactual_0012_04,donor,treatment_0012,4,2,P02,2023-12,True,,,,0.025060748984304458,0.034601823442668794,0.051118704143525595,0.13817697291253958,0.19728512894597758,0.1255021761570032,0.46085468269413493,-0.5982941301321705
sentinel2,counterfactual_0012_04,donor,treatment_0012,4,3,P03,2024-01,True,,,,0.03531984613925137,0.04454965698122379,0.06121902761995681,0.15224115776788977,0.17315861190397264,0.11383532980907408,0.45432416285011024,-0.5908468411536956
sentinel2,counterfactual_0012_04,donor,treatment_0012,4,4,P04,2024-02,True,,,,0.03096820907609762,0.04350779838998807,0.06142322821532578,0.152380894089888,0.2317099743918477,0.14998682971713986,0.42968484202344887,-0.5602692075482
sentinel2,counterfactual_0012_04,donor,treatment_0012,4,5,P05,2024-03,True,,,,0.03900151466517113,0.050938084587358386,0.07011217538586184,0.17116125864122395,0.25849990195391775,0.1731531173385203,0.41851043927588893,-0.5395206532376897
sentinel2,counterfactual_0012_04,donor,treatment_0012,4,6,P06,2024-04,True,,,,0.04801886099451033,0.07090330379496963,0.06969317726487068,0.2600435545287662,0.24439460847812733,0.15026851291429083,0.5520506042783698,-0.5297510154854257
sentinel2,counterfactual_0012_04,donor,treatment_0012,4,7,P07,2024-05,True,,,,0.07032535396893755,0.10193820476165652,0.056357064953909665,0.5193534273055697,0.23010029796781983,0.11141720885766597,0.7993388561610996,-0.6675845273884408
sentinel2,counterfactual_0012_04,donor,treatment_0012,4,8,P08,2024-06,True,,,,0.030209969640626836,0.05691501820099703,0.027107607120801954,0.49658854060191265,0.2183903246028273,0.08595701398209443,0.8956018244094819,-0.7934492031635811
sentinel2,counterfactual_0012_04,donor,treatment_0012,4,9,P09,2024-07,True,,,,0.07558502506859993,0.09328720730113248,0.06832284025245228,0.4675620758669272,0.2439487006529092,0.12196243441922708,0.7471836774866147,-0.668523157280309
sentinel2,counterfactual_0012_04,donor,treatment_0012,4,10,P10,2024-08,True,,,,0.034746912155114495,0.05312068431140885,0.030455754385122994,0.37317269863176433,0.1924440151434905,0.0793699441787519,0.8419909030301304,-0.7434399786322459
sentinel2,counterfactual_0012_05,donor,treatment_0012,5,1,P01,2023-11,False,,,,,,,,,,,
sentinel2,counterfactual_0012_05,donor,treatment_0012,5,2,P02,2023-12,True,,,,0.02523269613722839,0.03343472558151381,0.046627460871848096,0.1307846667127702,0.18740394112891426,0.12386398037201633,0.48374616054343245,-0.5978397541946056
sentinel2,counterfactual_0012_05,donor,treatment_0012,5,3,P03,2024-01,True,,,,0.06596539709614672,0.06537313237774808,0.07036552454638677,0.15394072550166324,0.16402006866300808,0.1134743235943218,0.44015679988060513,-0.5185203685509223
sentinel2,counterfactual_0012_05,donor,treatment_0012,5,4,P04,2024-02,True,,,,0.0360168383218001,0.05094759810843742,0.06720432363687923,0.16339192651833098,0.24534903888316714,0.1636737351499352,0.41978646892250754,-0.5292425128320853
sentinel2,counterfactual_0012_05,donor,treatment_0012,5,5,P05,2024-03,True,,,,0.04667906871522028,0.05839832359541427,0.07436339715513966,0.183957985232712,0.2762192355359302,0.19092328424255053,0.42284900069528936,-0.5173740256913737
sentinel2,counterfactual_0012_05,donor,treatment_0012,5,6,P06,2024-04,True,,,,0.045753446173872434,0.08186948056241461,0.052736215800521714,0.303824117819176,0.22113455871156618,0.1217675881862056,0.7032141046109153,-0.575808701240549
sentinel2,counterfactual_0012_05,donor,treatment_0012,5,7,P07,2024-05,True,,,,0.0421928410511579,0.0763940411686228,0.03354365477353015,0.5218226617385587,0.22682442304881256,0.1000014832070643,0.8804776318798008,-0.7456964512770442
sentinel2,counterfactual_0012_05,donor,treatment_0012,5,8,P08,2024-06,True,,,,0.05107487586767771,0.07782317255805409,0.04314910406623541,0.5366415631018098,0.24371719268871758,0.10500420511265948,0.8517733498604015,-0.7468469878242234
sentinel2,counterfactual_0012_05,donor,treatment_0012,5,9,P09,2024-07,True,,,,0.04657054527338836,0.06748644900718642,0.03901484781759105,0.43842824160877053,0.22495389985897687,0.09762076625421146,0.849003774557109,-0.7437838326561428
sentinel2,counterfactual_0012_05,donor,treatment_0012,5,10,P10,2024-08,True,,,,0.03650328346392498,0.05853839005996966,0.03159895420564475,0.4006015235244964,0.21607808727390423,0.09047831861228829,0.8554459480914922,-0.7465772811212514
sentinel2,treatment_0013,target,treatment_0013,0,1,P01,2023-11,True,,,,0.029997569358824652,0.04220081196765941,0.0639343070087604,0.18181696055659857,0.23280800975785398,0.14021637627541428,0.46327664270480673,-0.6176582612633926
sentinel2,treatment_0013,target,treatment_0013,0,2,P02,2023-12,True,,,,0.02557753467990479,0.03371300998397718,0.05215691098152651,0.1360415050328368,0.19725372293207905,0.12901548520542017,0.4499574560310581,-0.6128235126403391
sentinel2,treatment_0013,target,treatment_0013,0,3,P03,2024-01,True,,,,0.04809675253114674,0.051075618892703074,0.06596693078661683,0.15256707927101468,0.18072467328814587,0.12261932680807491,0.42848612962642196,-0.5702749994410937
sentinel2,treatment_0013,target,treatment_0013,0,4,P04,2024-02,True,,,,0.03462227234349466,0.0469552377142049,0.0669362525876132,0.1567224158383537,0.24310726725228943,0.16245005955790529,0.403572051167476,-0.5460625696316532
sentinel2,treatment_0013,target,treatment_0013,0,5,P05,2024-03,True,,,,0.048104321889136686,0.05995471298547074,0.08092164871790031,0.182080321681529,0.27654096019740154,0.19049151476657036,0.3908650229282972,-0.5168629877957386
sentinel2,treatment_0013,target,treatment_0013,0,6,P06,2024-04,True,,,,0.09772098491587129,0.10858381239914619,0.10821509416532385,0.2546098638327504,0.2552308642312519,0.16713068476978088,0.4086780574439221,-0.41062008041301185
sentinel2,treatment_0013,target,treatment_0013,0,7,P07,2024-05,True,,,,0.04049111888716274,0.0746707574993667,0.0341644060104569,0.5554153561894551,0.2365843565924333,0.10702302965787377,0.8795048326974975,-0.758943286941728
sentinel2,treatment_0013,target,treatment_0013,0,8,P08,2024-06,True,,,,0.03469380697816389,0.06567961396594153,0.0360524802631007,0.5315432824710808,0.24031183157226826,0.10543433661508088,0.8702430244957213,-0.7770493085076629
sentinel2,treatment_0013,target,treatment_0013,0,9,P09,2024-07,True,,,,0.04150196537449218,0.06571120307956002,0.042339262423465154,0.46002148991174036,0.23455370283067817,0.10677857431002183,0.834732324692725,-0.7511645400974586
sentinel2,treatment_0013,target,treatment_0013,0,10,P10,2024-08,True,,,,0.042796935699695705,0.06157192586727514,0.03837628718281146,0.404811559514244,0.20793023749743358,0.09361829703249554,0.8291037275730678,-0.7352610505741126
sentinel2,counterfactual_0013_01,donor,treatment_0013,1,1,P01,2023-11,False,,,,,,,,,,,
sentinel2,counterfactual_0013_01,donor,treatment_0013,1,2,P02,2023-12,True,,,,0.02354708855327053,0.02597834042687891,0.03920874428317803,0.11092532111216603,0.1594935593935406,0.10259949024001613,0.5224113622146218,-0.6646129012709681
sentinel2,counterfactual_0013_01,donor,treatment_0013,1,3,P03,2024-01,True,,,,0.09006980210981703,0.07582044411403344,0.0756726399999495,0.1458136358959992,0.1382116165098671,0.09473923149763071,0.39008749721126457,-0.4515753931440497
sentinel2,counterfactual_0013_01,donor,treatment_0013,1,4,P04,2024-02,True,,,,0.03479872080242268,0.04742056181384642,0.06387450750550182,0.15514875987358226,0.23605033814024778,0.1547299577899218,0.4190090857625136,-0.5342737936953705
sentinel2,counterfactual_0013_01,donor,treatment_0013,1,5,P05,2024-03,True,,,,0.04773833456901771,0.055505656372215655,0.07290890120969001,0.1739521125241502,0.27309217713952194,0.1874537692635261,0.41035797617655384,-0.5185441161333235
sentinel2,counterfactual_0013_01,donor,treatment_0013,1,6,P06,2024-04,True,,,,0.05173580538371552,0.07432827675281792,0.06487607594961811,0.250232869311298,0.25595452401956126,0.1549791394656294,0.5761060859424064,-0.5309971210775674
sentinel2,counterfactual_0013_01,donor,treatment_0013,1,7,P07,2024-05,True,,,,0.03794068233813455,0.06878876101949419,0.027418807035747728,0.5029761051086629,0.21343633967829082,0.0916748651894135,0.8975341577306003,-0.761477895711359
sentinel2,counterfactual_0013_01,donor,treatment_0013,1,8,P08,2024-06,True,,,,0.02564218709083363,0.06008908941570526,0.025820855859167848,0.5141608469329176,0.2329824232561964,0.09622604637438265,0.9040329666648843,-0.7910378571001178
sentinel2,counterfactual_0013_01,donor,treatment_0013,1,9,P09,2024-07,True,,,,0.04481632692478075,0.06694353991255213,0.038788334547680166,0.4692819675427186,0.22581484171032098,0.09646869915838908,0.8569787707752766,-0.7585968537641944
sentinel2,counterfactual_0013_01,donor,treatment_0013,1,10,P10,2024-08,True,,,,0.036919552085117935,0.05476040594095711,0.02873296741762838,0.41015278877913747,0.19883887844306092,0.08017055200132221,0.8667632705784817,-0.7628480310726838
sentinel2,counterfactual_0013_02,donor,treatment_0013,2,1,P01,2023-11,False,,,,,,,,,,,
sentinel2,counterfactual_0013_02,donor,treatment_0013,2,2,P02,2023-12,True,,,,0.021713881036061665,0.030311028371626636,0.04490543090210179,0.116824889736068,0.16262542893738505,0.1039426624899097,0.485516141864549,-0.6208603151106808
sentinel2,counterfactual_0013_02,donor,treatment_0013,2,3,P03,2024-01,True,,,,0.0723967454755464,0.06691750813507905,0.07044130485620237,0.1429635721648932,0.14509628477584216,0.09688397226772079,0.4052309117529827,-0.46884990924560854
sentinel2,counterfactual_0013_02,donor,treatment_0013,2,4,P04,2024-02,True,,,,0.039162886052547356,0.05336282237613391,0.07022348801622659,0.16351172923179902,0.23501461162489778,0.15565039207246792,0.4103686076350369,-0.5181125922756865
sentinel2,counterfactual_0013_02,donor,treatment_0013,2,5,P05,2024-03,True,,,,0.05283042849619889,0.06541186654694658,0.08409172637665106,0.18638543764679072,0.2765231253092645,0.19227636984201896,0.388417350887703,-0.4873640407181735
sentinel2,counterfactual_0013_02,donor,treatment_0013,2,6,P06,2024-04,True,,,,0.058100519611636876,0.08823716312971154,0.0841311245182369,0.2644372514276782,0.284946613316851,0.1767395010793014,0.5096640530431368,-0.4951893820045462
sentinel2,counterfactual_0013_02,donor,treatment_0013,2,7,P07,2024-05,True,,,,0.055474017349695086,0.08828968740287581,0.05322251747389796,0.4904798744499257,0.24186723871612512,0.1185739732896764,0.8041590463427419,-0.6930437289144044
sentinel2,counterfactual_0013_02,donor,treatment_0013,2,8,P08,2024-06,True,,,,0.03910772479305886,0.06948047748103749,0.044402666452572036,0.49249551039959283,0.24468655522729052,0.11244887753089682,0.8364556606140643,-0.7514985716029741
sentinel2,counterfactual_0013_02,donor,treatment_0013,2,9,P09,2024-07,True,,,,0.05019085393551547,0.07374766698486372,0.05045122546245626,0.469345730917382,0.24591850802344722,0.11386159203640563,0.80509003019604,-0.7230773475950529
sentinel2,counterfactual_0013_02,donor,treatment_0013,2,10,P10,2024-08,True,,,,0.05427677198257029,0.07352389483430048,0.05216541526545708,0.3939884425527196,0.22240614641847453,0.10636478776502768,0.7723590933190363,-0.6925229927176717
sentinel2,counterfactual_0013_03,donor,treatment_0013,3,1,P01,2023-11,False,,,,,,,,,,,
sentinel2,counterfactual_0013_03,donor,treatment_0013,3,2,P02,2023-12,True,,,,0.02185794534100147,0.027439907914019387,0.041153298775879976,0.11610832276788136,0.17548795211678592,0.11863180072265107,0.4946267121814651,-0.6406769906582873
sentinel2,counterfactual_0013_03,donor,treatment_0013,3,3,P03,2024-01,True,,,,0.10269607881437402,0.08989798556342239,0.08957944817219501,0.1617583864878941,0.14876601311777424,0.1078311146144107,0.3530423346643599,-0.4055620268675267
sentinel2,counterfactual_0013_03,donor,treatment_0013,3,4,P04,2024-02,True,,,,0.03434263313599621,0.0448930498158528,0.05966470943855697,0.1480867954356485,0.23393509962864686,0.1588223017544013,0.4296765537919186,-0.5413699118912939
sentinel2,counterfactual_0013_03,donor,treatment_0013,3,5,P05,2024-03,True,,,,0.04276373403258428,0.05130879825267584,0.06698420266785607,0.1638906283817003,0.2611103714470676,0.1837040972690958,0.4200113517357408,-0.5231669922720368
sentinel2,counterfactual_0013_03,donor,treatment_0013,3,6,P06,2024-04,True,,,,0.052403239981939534,0.07606385170620232,0.07261534664590369,0.2464266052220735,0.2681378147588292,0.16801664048276127,0.5399015994851887,-0.5232913263602977
