fill,sensor,site,group,matched_treatment,n,m,T0,post_period,k,observed,valid_frac,delta_rms,delta_raw_rms,y_post_rms,l0_rms,note,delta_ch1,delta_ch2,delta_ch3,delta_ch4,delta_ch5
chipmean,sentinel1,counterfactual_0017_04,counterfactual,treatment_0017,2,2,10,P12,2,True,1.0,0.2669232598122681,0.31129723794763514,0.6280938492010754,0.5989015379538871,,0.016335275065088053,0.021048637686409362,0.0006881033358546841,0.0014209927678908033,0.0015058733957847054
chipmean,sentinel1,counterfactual_0017_05,counterfactual,treatment_0017,2,2,10,P11,1,True,1.0,0.22957352788984897,0.287990029691511,0.6259923895242681,0.6010052267516897,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.006271443991016704,0.0036467600183095654,0.010746712133037371,-0.007425946182801949,-0.0120094177901024
chipmean,sentinel1,counterfactual_0017_05,counterfactual,treatment_0017,2,2,10,P12,2,True,1.0,0.30164093317763135,0.35989253463279314,0.6192216507963031,0.6006927176193949,,0.018686001465058867,-0.01959425261631645,-0.0007259290049731986,-0.03569051192824962,0.0012421301242102974
chipmean,sentinel1,counterfactual_0017_06,counterfactual,treatment_0017,2,2,10,P11,1,True,0.99009900990099,0.2208260745539002,0.2811319062893847,0.6292247127835511,0.6107191220047705,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.01579727844454026,-0.011861858930526247,-9.770068580401947e-05,-0.0017107268029779338,-0.011803138020264498
chipmean,sentinel1,counterfactual_0017_06,counterfactual,treatment_0017,2,2,10,P12,2,True,0.99009900990099,0.26597886686663325,0.3098197211291285,0.6204377081503224,0.6105892225897096,,-0.01812642944684014,-0.03683540449291021,-0.014610536800062255,-0.010345003337791871,0.027855829288250734
chipmean,sentinel1,counterfactual_0017_07,counterfactual,treatment_0017,2,2,10,P11,1,True,1.0,0.25298634938901876,0.31129366549566395,0.6204771871879389,0.5942926408568023,S1 P11 mixes 22 Sep with 28 Sep acquisitions,-0.012906745729135773,0.0018458261668737488,0.0031908662999662473,0.013961245955621633,-0.021242621431614286
chipmean,sentinel1,counterfactual_0017_07,counterfactual,treatment_0017,2,2,10,P12,2,True,1.0,0.28691255802185744,0.33357127853612695,0.619352921532522,0.5926087187253409,,0.002743968605645349,0.03444228130545132,0.004641289210626331,-0.02309677249971514,-0.014739316620917202
chipmean,sentinel1,counterfactual_0017_08,counterfactual,treatment_0017,2,2,10,P11,1,True,1.0,0.211214558968496,0.26356116535558866,0.6343134139328177,0.6101491179332769,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.0019355465319360428,-0.026476041103934433,-0.005016662618973003,0.01199035041887486,0.021210452775634516
chipmean,sentinel1,counterfactual_0017_08,counterfactual,treatment_0017,2,2,10,P12,2,True,1.0,0.27011547942644143,0.3178054633425722,0.6271767665758717,0.610079661642453,,0.02208802012709459,-0.03468811018766923,-0.00017200600619625672,-0.014112062378909928,0.021715056755896973
chipmean,sentinel1,counterfactual_0017_09,counterfactual,treatment_0017,2,2,10,P11,1,True,1.0,0.20821989060471913,0.25008802330797286,0.6289228891159637,0.6027671968025873,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.016799893940993776,0.00459360772219516,-0.0009083228313618727,-0.007861988401984116,0.028695022647533867
chipmean,sentinel1,counterfactual_0017_09,counterfactual,treatment_0017,2,2,10,P12,2,True,1.0,0.27955275751370745,0.3149709849572425,0.6291750247053148,0.6027881552784238,,0.0143877309370924,0.01103385833921027,-0.007477233895807456,0.005878552846119911,0.0226501883366403
chipmean,sentinel1,counterfactual_0017_10,counterfactual,treatment_0017,2,2,10,P11,1,True,1.0,0.21639345398266355,0.27345805876105234,0.6281360796926865,0.6021557544561169,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.020821535387788213,0.014778317061304056,-0.016856720382548086,0.00875609217215503,0.00251700296226337
chipmean,sentinel1,counterfactual_0017_10,counterfactual,treatment_0017,2,2,10,P12,2,True,1.0,0.2732195280230953,0.3090446616114828,0.6233950316789372,0.6041711850382894,,0.02834562922559642,0.020725530178119258,-0.03270351405321701,0.011643503238224752,-0.005976460832071944
chipmean,sentinel1,counterfactual_0018_01,counterfactual,treatment_0018,2,2,10,P11,1,True,1.0,0.18406300065577366,0.23747593911601092,0.6286861799381548,0.6048296731658396,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.02869277674633959,0.004991148212482819,0.00870942809605827,-0.0012634958141829263,-0.010888596985938427
chipmean,sentinel1,counterfactual_0018_01,counterfactual,treatment_0018,2,2,10,P12,2,True,1.0,0.24783478260738803,0.2761140275833052,0.6132579703836284,0.6069656718960907,,-0.010070643883076096,-0.028828027742552952,0.0037004254721471393,0.0006377085557481667,-0.014255979590677516
chipmean,sentinel1,counterfactual_0018_02,counterfactual,treatment_0018,2,2,10,P11,1,True,1.0,0.1949378139123086,0.24715023699294644,0.6312882406446901,0.6100064877699996,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.017904320022849588,-0.012075051120150357,0.001022087067541944,-0.0033984060817576563,0.014615650851843204
chipmean,sentinel1,counterfactual_0018_02,counterfactual,treatment_0018,2,2,10,P12,2,True,1.0,0.25790423396504125,0.3019894657690712,0.6191741040054842,0.6109653564415035,,-0.020090305204677104,0.004559061411989929,-0.02360834820106487,-0.005850154901989276,-0.0007550290734495095
chipmean,sentinel1,counterfactual_0018_03,counterfactual,treatment_0018,2,2,10,P11,1,True,1.0,0.2043920896452979,0.24420116511340872,0.620340112012522,0.5953207845005694,S1 P11 mixes 22 Sep with 28 Sep acquisitions,0.014042235454317351,0.009415202090182193,0.005042200121181098,0.006220573366337419,0.007097660841949951
