cache,sensor,repr,site,test,own_hist_rmse,arm,test_rmse,train_rmse,n_blocks,C1,C2,n_donors,w_blocks_total,C3
chipmean,sentinel2,gram,treatment_0010,P09,2.2250372686616524,L_last_period,1.621842309889832,,0,False,True,,,
chipmean,sentinel2,gram,treatment_0010,P09,2.2250372686616524,H1_m2,2.0166317980834974,0.604153165487158,6,False,True,,,
chipmean,sentinel2,gram,treatment_0010,P09,2.2250372686616524,H1_m2_diff,1.602039917377973,0.2578923311712129,6,False,True,,,
chipmean,sentinel2,gram,treatment_0010,P09,2.2250372686616524,H1_m3,1.7375281964707614,0.8131198960561549,5,False,True,,,
chipmean,sentinel2,gram,treatment_0010,P09,2.2250372686616524,H1_m3_diff,1.9574849415205369,0.94663966645219,5,False,True,,,
chipmean,sentinel2,gram,treatment_0010,P09,2.2250372686616524,H1_m4,1.6552995299756985,0.748728699096674,4,False,True,,,
chipmean,sentinel2,gram,treatment_0010,P09,2.2250372686616524,H1_m4_diff,1.5302221059053642,1.003870154125918,4,False,True,,,
chipmean,sentinel2,gram,treatment_0001,P10,0.7972439337349121,H0_own_mean,0.7972439337349121,,0,False,False,,,
chipmean,sentinel2,gram,treatment_0001,P10,0.7972439337349121,L_last_period,1.0536199433764053,,0,False,False,,,
chipmean,sentinel2,gram,treatment_0001,P10,0.7972439337349121,H1_m2,1.1253152605208734,0.4263307240042396,7,False,False,,,
chipmean,sentinel2,gram,treatment_0001,P10,0.7972439337349121,H1_m2_diff,1.414221279863131,0.5244482841276482,7,False,False,,,
chipmean,sentinel2,gram,treatment_0001,P10,0.7972439337349121,H1_m3,0.9545708397840879,1.0337651783558834,6,True,False,,,
chipmean,sentinel2,gram,treatment_0001,P10,0.7972439337349121,H1_m3_diff,1.153193825366943,0.5534177585091085,6,False,False,,,
chipmean,sentinel2,gram,treatment_0001,P10,0.7972439337349121,H1_m4,0.5128231680849162,1.0706319339273822,5,True,True,,,
chipmean,sentinel2,gram,treatment_0001,P10,0.7972439337349121,H1_m4_diff,1.885073065624648,1.1561629814905492,5,False,False,,,
chipmean,sentinel2,gram,treatment_0002,P10,1.4146267354144006,H0_own_mean,1.4146267354144006,,0,False,False,,,
chipmean,sentinel2,gram,treatment_0002,P10,1.4146267354144006,L_last_period,1.21892734988994,,0,False,True,,,
chipmean,sentinel2,gram,treatment_0002,P10,1.4146267354144006,H1_m2,1.7021458661479871,0.7501348316894692,7,False,False,,,
chipmean,sentinel2,gram,treatment_0002,P10,1.4146267354144006,H1_m2_diff,1.1757300360559406,0.5483500862109056,7,False,True,,,
chipmean,sentinel2,gram,treatment_0002,P10,1.4146267354144006,H1_m3,1.642357731110669,0.6519713126620262,6,False,False,,,
chipmean,sentinel2,gram,treatment_0002,P10,1.4146267354144006,H1_m3_diff,1.7065591496478043,0.8578424548126832,6,False,False,,,
chipmean,sentinel2,gram,treatment_0002,P10,1.4146267354144006,H1_m4,1.7372473076935204,0.609843894931808,5,False,False,,,
chipmean,sentinel2,gram,treatment_0002,P10,1.4146267354144006,H1_m4_diff,1.7192100681792593,0.7353216904872724,5,False,False,,,
chipmean,sentinel2,gram,treatment_0003,P10,1.295550311049267,H0_own_mean,1.295550311049267,,0,False,False,,,
chipmean,sentinel2,gram,treatment_0003,P10,1.295550311049267,L_last_period,0.4694225172549906,,0,False,True,,,
chipmean,sentinel2,gram,treatment_0003,P10,1.295550311049267,H1_m2,1.7410099431979524,0.36502196225644756,7,False,False,,,
chipmean,sentinel2,gram,treatment_0003,P10,1.295550311049267,H1_m2_diff,1.583695067574675,0.5108650400941973,7,False,False,,,
chipmean,sentinel2,gram,treatment_0003,P10,1.295550311049267,H1_m3,1.0964087654205446,0.5766309074190218,6,False,True,,,
chipmean,sentinel2,gram,treatment_0003,P10,1.295550311049267,H1_m3_diff,0.7642531412629907,0.5330375598161525,6,True,True,,,
chipmean,sentinel2,gram,treatment_0003,P10,1.295550311049267,H1_m4,1.4547815274159717,0.6120505054225278,5,False,False,,,
chipmean,sentinel2,gram,treatment_0003,P10,1.295550311049267,H1_m4_diff,0.6309207214628985,0.5878388434998784,5,True,True,,,
chipmean,sentinel2,gram,treatment_0004,P10,0.6259101364359703,H0_own_mean,0.6259101364359703,,0,False,False,,,
chipmean,sentinel2,gram,treatment_0004,P10,0.6259101364359703,L_last_period,0.9397298007758647,,0,False,False,,,
chipmean,sentinel2,gram,treatment_0004,P10,0.6259101364359703,H1_m2,0.9821141157135297,0.6380778911701861,7,False,False,,,
chipmean,sentinel2,gram,treatment_0004,P10,0.6259101364359703,H1_m2_diff,1.3199932766155407,0.8264380282857903,7,False,False,,,
chipmean,sentinel2,gram,treatment_0004,P10,0.6259101364359703,H1_m3,0.9843554832141636,0.5745631189376197,6,False,False,,,
chipmean,sentinel2,gram,treatment_0004,P10,0.6259101364359703,H1_m3_diff,1.2078256464458301,0.6263892419293662,6,False,False,,,
chipmean,sentinel2,gram,treatment_0004,P10,0.6259101364359703,H1_m4,0.8197575729707152,1.2823737969882922,5,True,False,,,
chipmean,sentinel2,gram,treatment_0004,P10,0.6259101364359703,H1_m4_diff,1.1714163755131166,1.4368683944765126,5,True,False,,,
chipmean,sentinel2,gram,treatment_0005,P10,1.0597411514521002,H0_own_mean,1.0597411514521002,,0,False,False,,,
chipmean,sentinel2,gram,treatment_0005,P10,1.0597411514521002,L_last_period,1.6730511903558924,,0,False,False,,,
chipmean,sentinel2,gram,treatment_0005,P10,1.0597411514521002,H1_m2,1.190997507635065,0.5909119011542148,7,False,False,,,
chipmean,sentinel2,gram,treatment_0005,P10,1.0597411514521002,H1_m2_diff,2.4179696702683255,0.7003220447513524,7,False,False,,,
chipmean,sentinel2,gram,treatment_0005,P10,1.0597411514521002,H1_m3,1.1104234052434814,1.0447426854545885,6,True,False,,,
chipmean,sentinel2,gram,treatment_0005,P10,1.0597411514521002,H1_m3_diff,2.1535658184717374,0.9923103021341468,6,False,False,,,
chipmean,sentinel2,gram,treatment_0005,P10,1.0597411514521002,H1_m4,1.1157931917080284,1.3820403796336669,5,True,False,,,
chipmean,sentinel2,gram,treatment_0005,P10,1.0597411514521002,H1_m4_diff,2.2417625945971356,1.9636933740594236,5,True,False,,,
chipmean,sentinel2,gram,treatment_0006,P10,1.1138114237563033,H0_own_mean,1.1138114237563033,,0,False,False,,,
chipmean,sentinel2,gram,treatment_0006,P10,1.1138114237563033,L_last_period,0.5682163984980207,,0,False,True,,,
chipmean,sentinel2,gram,treatment_0006,P10,1.1138114237563033,H1_m2,2.331068433607342,0.49525026478210704,7,False,False,,,
chipmean,sentinel2,gram,treatment_0006,P10,1.1138114237563033,H1_m2_diff,0.46577336873520214,0.05630436111009644,7,False,True,,,
chipmean,sentinel2,gram,treatment_0006,P10,1.1138114237563033,H1_m3,1.1305807384739543,0.7192407232614735,6,False,False,,,
chipmean,sentinel2,gram,treatment_0006,P10,1.1138114237563033,H1_m3_diff,0.38058972208241404,0.6706691222253209,6,True,True,,,
chipmean,sentinel2,gram,treatment_0006,P10,1.1138114237563033,H1_m4,1.5187949551115405,1.2184979164178036,5,True,False,,,
chipmean,sentinel2,gram,treatment_0006,P10,1.1138114237563033,H1_m4_diff,0.4969108664941586,1.4170785342971928,5,True,True,,,
chipmean,sentinel2,gram,treatment_0007,P10,1.2686293084667095,H0_own_mean,1.2686293084667095,,0,False,False,,,
chipmean,sentinel2,gram,treatment_0007,P10,1.2686293084667095,L_last_period,0.6087932403031937,,0,False,True,,,
chipmean,sentinel2,gram,treatment_0007,P10,1.2686293084667095,H1_m2,1.8948883929933513,0.8050997973862414,7,False,False,,,
chipmean,sentinel2,gram,treatment_0007,P10,1.2686293084667095,H1_m2_diff,0.3008316448424562,0.09651166402289027,7,False,True,,,
chipmean,sentinel2,gram,treatment_0007,P10,1.2686293084667095,H1_m3,1.8833343740667439,0.7439844193255731,6,False,False,,,
chipmean,sentinel2,gram,treatment_0007,P10,1.2686293084667095,H1_m3_diff,1.1780135963397727,0.9698593033000094,6,True,True,,,
chipmean,sentinel2,gram,treatment_0007,P10,1.2686293084667095,H1_m4,0.6353757946554108,0.8478153504588407,5,True,True,,,
chipmean,sentinel2,gram,treatment_0007,P10,1.2686293084667095,H1_m4_diff,0.9162873503968428,1.126125910810557,5,True,True,,,
chipmean,sentinel2,gram,treatment_0008,P10,0.8660715409956434,H0_own_mean,0.8660715409956434,,0,False,False,,,
chipmean,sentinel2,gram,treatment_0008,P10,0.8660715409956434,L_last_period,0.5277040340609819,,0,False,True,,,
chipmean,sentinel2,gram,treatment_0008,P10,0.8660715409956434,H1_m2,0.5318708348221228,0.4959662129692246,7,True,True,,,
chipmean,sentinel2,gram,treatment_0008,P10,0.8660715409956434,H1_m2_diff,1.3408739671809793,0.3202910303698951,7,False,False,,,
chipmean,sentinel2,gram,treatment_0008,P10,0.8660715409956434,H1_m3,0.6879370553163816,0.8329752913920124,6,True,True,,,
chipmean,sentinel2,gram,treatment_0008,P10,0.8660715409956434,H1_m3_diff,0.703591076196447,0.47156317124938163,6,True,True,,,
chipmean,sentinel2,gram,treatment_0008,P10,0.8660715409956434,H1_m4,0.552863923191296,1.2313951887902947,5,True,True,,,
chipmean,sentinel2,gram,treatment_0008,P10,0.8660715409956434,H1_m4_diff,0.38895323580357033,1.342716980457146,5,True,True,,,
chipmean,sentinel2,gram,treatment_0009,P10,0.8233366163307179,H0_own_mean,0.8233366163307179,,0,False,False,,,
chipmean,sentinel2,gram,treatment_0009,P10,0.8233366163307179,L_last_period,0.4660773854214411,,0,False,True,,,
chipmean,sentinel2,gram,treatment_0009,P10,0.8233366163307179,H1_m2,0.4921772678461879,0.36036185267046816,7,True,True,,,
chipmean,sentinel2,gram,treatment_0009,P10,0.8233366163307179,H1_m2_diff,1.335466953866742,0.2739694498081608,7,False,False,,,
chipmean,sentinel2,gram,treatment_0009,P10,0.8233366163307179,H1_m3,0.39022560703558773,0.6730295384694684,6,True,True,,,
chipmean,sentinel2,gram,treatment_0009,P10,0.8233366163307179,H1_m3_diff,0.7544033974310806,0.3768561219181403,6,False,True,,,
chipmean,sentinel2,gram,treatment_0009,P10,0.8233366163307179,H1_m4,0.42549992735879505,0.8857126055876468,5,True,True,,,
chipmean,sentinel2,gram,treatment_0009,P10,0.8233366163307179,H1_m4_diff,0.7469525156791109,0.8279969696312666,5,True,True,,,
chipmean,sentinel2,gram,treatment_0010,P10,0.5643004412125848,H0_own_mean,0.5643004412125848,,0,False,False,,,
chipmean,sentinel2,gram,treatment_0010,P10,0.5643004412125848,L_last_period,1.5799317053480142,,0,False,False,,,
chipmean,sentinel2,gram,treatment_0010,P10,0.5643004412125848,H1_m2,1.5799317053480142,1.2067643069572496,7,True,False,,,
chipmean,sentinel2,gram,treatment_0010,P10,0.5643004412125848,H1_m2_diff,2.8890192015647775,1.3715559187548094,7,False,False,,,
chipmean,sentinel2,gram,treatment_0010,P10,0.5643004412125848,H1_m3,1.4343236897194742,1.1293674447678639,6,True,False,,,
chipmean,sentinel2,gram,treatment_0010,P10,0.5643004412125848,H1_m3_diff,2.5167815288202307,1.03538589891486,6,False,False,,,
chipmean,sentinel2,gram,treatment_0010,P10,0.5643004412125848,H1_m4,1.4951573200638382,1.0914088774241186,5,True,False,,,
chipmean,sentinel2,gram,treatment_0010,P10,0.5643004412125848,H1_m4_diff,2.1397928594912177,1.179174924419815,5,False,False,,,
histfill,sentinel1,latent980,treatment_0001,P09,0.7405479122306758,H0_own_mean,0.7405479122306758,,0,False,False,,,
histfill,sentinel1,latent980,treatment_0001,P09,0.7405479122306758,L_last_period,1.026807513158049,,0,False,False,,,
histfill,sentinel1,latent980,treatment_0001,P09,0.7405479122306758,H1_m2,0.7654480480804444,0.7647807777179131,6,True,False,,,
histfill,sentinel1,latent980,treatment_0001,P09,0.7405479122306758,H1_m2_diff,1.0595354609118424,1.0031209488621602,6,True,False,,,
histfill,sentinel1,latent980,treatment_0001,P09,0.7405479122306758,H1_m3,0.7914242941096465,0.7841440713678408,5,True,False,,,
histfill,sentinel1,latent980,treatment_0001,P09,0.7405479122306758,H1_m3_diff,1.0695158314856628,1.032169167308448,5,True,False,,,
histfill,sentinel1,latent980,treatment_0001,P09,0.7405479122306758,H1_m4,0.8093322952876594,0.7777063019566196,4,True,False,,,
histfill,sentinel1,latent980,treatment_0001,P09,0.7405479122306758,H1_m4_diff,1.0733871819177787,1.0493686342885438,4,True,False,,,
histfill,sentinel1,latent980,treatment_0002,P09,0.7285589298227204,H0_own_mean,0.7285589298227204,,0,False,False,,,
histfill,sentinel1,latent980,treatment_0002,P09,0.7285589298227204,L_last_period,0.97438394215436,,0,False,False,,,
histfill,sentinel1,latent980,treatment_0002,P09,0.7285589298227204,H1_m2,0.7582603216085982,0.7014168627973568,6,True,False,,,
histfill,sentinel1,latent980,treatment_0002,P09,0.7285589298227204,H1_m2_diff,1.0085305074507331,0.9442268498095531,6,True,False,,,
histfill,sentinel1,latent980,treatment_0002,P09,0.7285589298227204,H1_m3,0.778885959345531,0.7343661552501216,5,True,False,,,
histfill,sentinel1,latent980,treatment_0002,P09,0.7285589298227204,H1_m3_diff,1.0056094984085253,0.953364653178341,5,True,False,,,
histfill,sentinel1,latent980,treatment_0002,P09,0.7285589298227204,H1_m4,0.7872343320398298,0.7306365317128032,4,True,False,,,
histfill,sentinel1,latent980,treatment_0002,P09,0.7285589298227204,H1_m4_diff,1.0021915109621504,0.9829180999824301,4,True,False,,,
histfill,sentinel1,latent980,treatment_0003,P09,0.7488356084802665,H0_own_mean,0.7488356084802665,,0,False,False,,,
histfill,sentinel1,latent980,treatment_0003,P09,0.7488356084802665,L_last_period,0.9427479810553014,,0,False,False,,,
histfill,sentinel1,latent980,treatment_0003,P09,0.7488356084802665,H1_m2,0.7613797174906759,0.7414011292240599,6,True,False,,,
histfill,sentinel1,latent980,treatment_0003,P09,0.7488356084802665,H1_m2_diff,0.9600495134627755,0.9831164903850671,6,True,False,,,
histfill,sentinel1,latent980,treatment_0003,P09,0.7488356084802665,H1_m3,0.7755347678823958,0.7792111941272017,5,True,False,,,
histfill,sentinel1,latent980,treatment_0003,P09,0.7488356084802665,H1_m3_diff,0.9718864228047099,1.0204536594612477,5,True,False,,,
histfill,sentinel1,latent980,treatment_0003,P09,0.7488356084802665,H1_m4,0.7919965276827635,0.7932152586911303,4,True,False,,,
histfill,sentinel1,latent980,treatment_0003,P09,0.7488356084802665,H1_m4_diff,0.9786910637813787,1.056870232851209,4,True,False,,,
histfill,sentinel1,latent980,treatment_0004,P09,0.6522762410655776,H0_own_mean,0.6522762410655776,,0,False,False,,,
histfill,sentinel1,latent980,treatment_0004,P09,0.6522762410655776,L_last_period,0.7699268575767494,,0,False,False,,,
histfill,sentinel1,latent980,treatment_0004,P09,0.6522762410655776,H1_m2,0.6596007208035369,0.6630261444345819,6,True,False,,,
histfill,sentinel1,latent980,treatment_0004,P09,0.6522762410655776,H1_m2_diff,0.7874789568986245,0.86938861793976,6,True,False,,,
histfill,sentinel1,latent980,treatment_0004,P09,0.6522762410655776,H1_m3,0.6610728404942805,0.7174535142809773,5,True,False,,,
histfill,sentinel1,latent980,treatment_0004,P09,0.6522762410655776,H1_m3_diff,0.7945677566222251,0.9137095348695197,5,True,False,,,
histfill,sentinel1,latent980,treatment_0004,P09,0.6522762410655776,H1_m4,0.6683527900576928,0.7367723041473134,4,True,False,,,
histfill,sentinel1,latent980,treatment_0004,P09,0.6522762410655776,H1_m4_diff,0.8045848335222892,0.9798820819284932,4,True,False,,,
histfill,sentinel1,latent980,treatment_0005,P09,0.6694594003706416,H0_own_mean,0.6694594003706416,,0,False,False,,,
histfill,sentinel1,latent980,treatment_0005,P09,0.6694594003706416,L_last_period,0.8498409769597725,,0,False,False,,,
histfill,sentinel1,latent980,treatment_0005,P09,0.6694594003706416,H1_m2,0.6868469380950932,0.6476785707962389,6,True,False,,,
histfill,sentinel1,latent980,treatment_0005,P09,0.6694594003706416,H1_m2_diff,0.8809999835019101,0.8035905608515928,6,True,False,,,
histfill,sentinel1,latent980,treatment_0005,P09,0.6694594003706416,H1_m3,0.6999679166747033,0.6945276754876072,5,True,False,,,
histfill,sentinel1,latent980,treatment_0005,P09,0.6694594003706416,H1_m3_diff,0.8932776847545586,0.8746436528874324,5,True,False,,,
histfill,sentinel1,latent980,treatment_0005,P09,0.6694594003706416,H1_m4,0.7104979519513036,0.7076881055128947,4,True,False,,,
histfill,sentinel1,latent980,treatment_0005,P09,0.6694594003706416,H1_m4_diff,0.902001355684709,0.9282212365596001,4,True,False,,,
histfill,sentinel1,latent980,treatment_0006,P09,0.7844007357186885,H0_own_mean,0.7844007357186885,,0,False,False,,,
histfill,sentinel1,latent980,treatment_0006,P09,0.7844007357186885,L_last_period,1.0142896073526058,,0,False,False,,,
histfill,sentinel1,latent980,treatment_0006,P09,0.7844007357186885,H1_m2,0.8114535776293731,0.7846795479299925,6,True,False,,,
histfill,sentinel1,latent980,treatment_0006,P09,0.7844007357186885,H1_m2_diff,1.0522360180618935,1.0620730298228374,6,True,False,,,
histfill,sentinel1,latent980,treatment_0006,P09,0.7844007357186885,H1_m3,0.8267698951584324,0.7937945793387873,5,True,False,,,
histfill,sentinel1,latent980,treatment_0006,P09,0.7844007357186885,H1_m3_diff,1.063074818093637,1.0506234952789157,5,True,False,,,
histfill,sentinel1,latent980,treatment_0006,P09,0.7844007357186885,H1_m4,0.8321714025622429,0.7925195439103214,4,True,False,,,
histfill,sentinel1,latent980,treatment_0006,P09,0.7844007357186885,H1_m4_diff,1.0727286815981099,1.0601282804256014,4,True,False,,,
histfill,sentinel1,latent980,treatment_0007,P09,0.589883929959075,H0_own_mean,0.589883929959075,,0,False,False,,,
histfill,sentinel1,latent980,treatment_0007,P09,0.589883929959075,L_last_period,0.7238391354464653,,0,False,False,,,
histfill,sentinel1,latent980,treatment_0007,P09,0.589883929959075,H1_m2,0.6137259144622524,0.5995434852437458,6,True,False,,,
histfill,sentinel1,latent980,treatment_0007,P09,0.589883929959075,H1_m2_diff,0.7567882452252901,0.7496104652386408,6,True,False,,,
histfill,sentinel1,latent980,treatment_0007,P09,0.589883929959075,H1_m3,0.615715823412726,0.66161195648221,5,True,False,,,
histfill,sentinel1,latent980,treatment_0007,P09,0.589883929959075,H1_m3_diff,0.7453432482934964,0.8489630499864497,5,True,False,,,
histfill,sentinel1,latent980,treatment_0007,P09,0.589883929959075,H1_m4,0.6222100788426411,0.6628338933076531,4,True,False,,,
histfill,sentinel1,latent980,treatment_0007,P09,0.589883929959075,H1_m4_diff,0.736554743532964,0.892968704294466,4,True,False,,,
histfill,sentinel1,latent980,treatment_0008,P09,0.6469887267094593,H0_own_mean,0.6469887267094593,,0,False,False,,,
histfill,sentinel1,latent980,treatment_0008,P09,0.6469887267094593,L_last_period,0.8097214933672617,,0,False,False,,,
histfill,sentinel1,latent980,treatment_0008,P09,0.6469887267094593,H1_m2,0.668041003102503,0.6442086285659508,6,True,False,,,
histfill,sentinel1,latent980,treatment_0008,P09,0.6469887267094593,H1_m2_diff,0.8474425661178148,0.8108320150698743,6,True,False,,,
histfill,sentinel1,latent980,treatment_0008,P09,0.6469887267094593,H1_m3,0.6790089311446668,0.7012131809042605,5,True,False,,,
histfill,sentinel1,latent980,treatment_0008,P09,0.6469887267094593,H1_m3_diff,0.8516567617875482,0.8941604796933526,5,True,False,,,
histfill,sentinel1,latent980,treatment_0008,P09,0.6469887267094593,H1_m4,0.6974565380507528,0.7032737220228282,4,True,False,,,
histfill,sentinel1,latent980,treatment_0008,P09,0.6469887267094593,H1_m4_diff,0.8714736597885344,0.9309306453913122,4,True,False,,,
histfill,sentinel1,latent980,treatment_0009,P09,0.66845976442502,H0_own_mean,0.66845976442502,,0,False,False,,,
histfill,sentinel1,latent980,treatment_0009,P09,0.66845976442502,L_last_period,0.8659238307762165,,0,False,False,,,
histfill,sentinel1,latent980,treatment_0009,P09,0.66845976442502,H1_m2,0.6922392649135549,0.6903970097030226,6,True,False,,,
histfill,sentinel1,latent980,treatment_0009,P09,0.66845976442502,H1_m2_diff,0.8956227416318013,0.8940172328964324,6,True,False,,,
histfill,sentinel1,latent980,treatment_0009,P09,0.66845976442502,H1_m3,0.7039219628848866,0.7314354371974426,5,True,False,,,
